file_path,sensor,fault_type,fault_size,load,orientation,rpm,sample_rate,signal_length,mean,std,rms,variance,abs_mean,peak,peak_to_peak,crest_factor,impulse_factor,clearance_factor,shape_factor,kurtosis_factor,skewness,kurtosis,entropy,zero_crossing_rate,signal_energy,spectral_centroid,spectral_spread,spectral_entropy,dominant_frequency,spectral_bandwidth,band_energy_0_300,band_energy_300_600,band_energy_600_1200,band_energy_1200_2400,band_energy_2400_6000,cum_energy_upto_1x,cum_energy_upto_2x,cum_energy_upto_3x,spectral_skewness,spectral_kurtosis,envelope_mean,envelope_std,envelope_peak,envelope_crest_factor,envelope_spectral_centroid
数据集/源域数据集/12kHz_DE_data/B/0007/B007_0.mat,DE,B,0.007,0,,1796.0,12000.0,96000,0.0001438011957519599,0.13779018685383246,0.13779026189102755,0.018986135593214062,0.11009269191587705,0.6196271283792647,1.199096127744511,4.496886208615391,5.6282312440205216,6.6420011737128855,1.2515840923965644,2.9588067370830027,-0.006780594356172541,-0.041165047072290406,3.4146400493822586,0.5060677715392868,1822.6710021118042,2998.6824189388417,741.8097952481622,7.484992264203202,1436.75,1729.136967871042,0.006799055885093018,0.02417371860950955,0.035713780685598336,0.029217400318991935,0.9040960443670374,0.00010999721814304995,0.00011710441550362326,0.00012706002294284502,-2.3634467863952557,8.11899634960354,0.17282472806032767,0.09002169313457682,0.6473245409811946,3.3219161565800093,82.33662656279277
数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,DE,B,0.007,1,,1772.0,12000.0,96000,-7.31172759162077e-05,0.13885010042682341,0.1388501196782883,0.019279350388538948,0.11106979968189415,0.6635408970738204,1.2993186027944112,4.7788284130487275,5.974089257153728,7.039745227777098,1.2501158737654834,2.9710299217371907,0.007698335446446879,-0.02895387881883371,3.342134339618335,0.5165991312409505,1850.8181505287985,3058.588329202546,680.4293022604812,7.292256939443473,3478.0,799.3060646434487,0.007658338463197028,0.02086230266021923,0.029214796674791307,0.013284353380108905,0.9289802087905055,7.558988290626631e-06,1.6072826418078126e-05,2.3081312733449005e-05,-2.728173021032945,10.543864490148428,0.17453578118341526,0.0899775928195924,0.6817964599278092,3.4721103211288704,73.45731650174372
数据集/源域数据集/12kHz_DE_data/B/0007/B007_2.mat,DE,B,0.007,2,,1748.0,12000.0,96000,-5.491240066071373e-05,0.14750608298769208,0.14750609320886934,0.021758044518371905,0.11845863686130376,0.6000194379078888,1.1594619560878243,4.06776035386049,5.065223218889614,5.960643758559462,1.2452118065614375,2.8493007996225006,0.03386004419883734,-0.15064882154690995,3.5157308527069864,0.5227241950436984,2088.7725632393904,3099.043464752361,659.1970605872268,6.226295931911274,3431.875,738.4562245266407,0.005271053147532714,0.013091242073654143,0.03372934122928266,0.01770556075497088,0.9302028027939532,4.65673524245863e-06,1.2656320783510268e-05,1.789951106790732e-05,-2.7923764406387153,10.874899972986574,0.1860900936913132,0.09426860072191176,0.6345056618540932,3.041659242547564,69.33995921117135
数据集/源域数据集/12kHz_DE_data/B/0007/B007_3.mat,DE,B,0.007,3,,1722.0,12000.0,96000,-4.247563542849625e-05,0.15410751479769783,0.15410752065133698,0.02374912611712265,0.12355470802818111,0.7247619405123412,1.3920690618762475,4.702962823936999,5.865919252118124,6.910110376455782,1.2472816545055265,2.9012433556909674,0.018633716256972,-0.0987361157616986,3.3771306163660633,0.5063073573683059,2279.916280445016,2985.560738545155,753.4632938179703,7.280769394362569,1382.5,1771.301969342315,0.006056707099995326,0.012456415099023278,0.0455292874091503,0.05052370981224448,0.8854338805561168,3.03523787429558e-06,1.3154949533256137e-05,1.6766169564791528e-05,-2.1455711678945972,6.811291043716672,0.19411748351899474,0.09907904233690902,0.7292724261769628,3.346192875567958,86.1683201920307
数据集/源域数据集/12kHz_DE_data/B/0014/B014_0.mat,DE,B,0.014,0,,1796.0,12000.0,96000,-5.6534574718572616e-05,0.14751519995635212,0.14751521078966973,0.02176073421816255,0.0964873583722518,2.2734648468416156,4.241668542914172,15.411731676153515,23.56230790432156,29.842547647645908,1.5288553161601812,20.80573243968296,0.27431091432454224,17.806158184177463,2.060489307764172,0.4185460265211096,2089.030791774786,2735.8097558244604,932.687112222573,8.369559893278685,1437.0,1599.0034493805435,0.006925592632584903,0.07195696898443778,0.04613923095927378,0.04812607073522504,0.8268521366846893,3.06885035591183e-05,4.2420166158508614e-05,4.45336085820693e-05,-1.5836200713554927,4.254934133367536,0.15140448926786204,0.14352056389932366,2.4218270021470936,11.608906971598282,128.90663571418511
数据集/源域数据集/12kHz_DE_data/B/0014/B014_1.mat,DE,B,0.014,1,,1772.0,12000.0,96000,-2.0499069393389362e-05,0.1413057623275622,0.14130576381445076,0.019967318466973496,0.09820346348371141,1.335240041973105,2.643631736526946,9.449296376377221,13.596669553254356,17.032194533739357,1.4389081484675796,9.077094676438813,0.01714339467314072,6.07710488011611,2.553316640487867,0.4217231429494057,1916.8626131697927,2781.929233155582,943.4141566398716,8.113448629327756,360.0,2599.1866961344094,0.006234100399413864,0.09476835778212753,0.029073643832497987,0.013591621612698265,0.8563322763672329,1.8720936680084343e-05,2.903356926679924e-05,3.0406634496182737e-05,-1.8301095826559464,5.030821832744876,0.1541077293046914,0.1272220308069738,1.4224156976097375,7.117896422500102,120.10991609407223
数据集/源域数据集/12kHz_DE_data/B/0014/B014_2.mat,DE,B,0.014,2,,1749.0,12000.0,96000,-4.450871810110668e-05,0.14755633563395226,0.14755634234673057,0.021772872185719567,0.1034463307166035,1.8345112187049695,3.2248246307385227,12.43261515926033,17.73394190008253,22.169369177746542,1.426404796811679,9.95528679609884,0.153554500997475,6.955473333756357,2.411780822529066,0.42070229898228106,2090.1959200075735,2688.5970403686774,969.6966619693352,8.277714691311386,359.875,2522.5498919809947,0.006740932583986257,0.09968482838527706,0.029786346862384367,0.042164351409119664,0.8216235403423795,1.1634236275436578e-05,2.095869031547221e-05,2.229300904476863e-05,-1.5385342734041496,4.088488063654044,0.162591424595558,0.13080433859744123,1.9831538992481759,9.503499341041985,127.59805643101097
数据集/源域数据集/12kHz_DE_data/B/0014/B014_3.mat,DE,B,0.014,3,,1724.0,12000.0,96000,1.2020254461359561e-05,0.13886220809922117,0.13886220861947257,0.01928271283819141,0.09458016223751758,1.9846451308495212,3.7020590419161676,14.292190442455741,20.983735742232234,26.23324440529433,1.4681959232714172,15.090461205686827,0.18842417447917,12.090396145034962,2.178108153161098,0.37676434129522185,1851.140446337081,2582.7894650341236,1011.7669003028321,7.959527738989322,1383.625,1568.970259357703,0.007390201212595989,0.08481638689705968,0.043877452373430194,0.11485255095328559,0.7490634085605992,3.957209714213042e-06,1.408080030898472e-05,1.5841753130262344e-05,-1.14589014626127,2.954667394931578,0.14877845665324727,0.12818110881373254,2.0017523968172264,10.193217512257279,136.25302415259938
数据集/源域数据集/12kHz_DE_data/B/0021/B021_0.mat,DE,B,0.021,0,,1796.0,12000.0,96000,0.0007516507848186015,0.1384696592376684,0.13847169930458111,0.01917384652939601,0.10198255413378744,1.6392407790679757,3.277453612774451,11.838092457162068,16.073737248407326,19.53145537414302,1.357797914366067,9.026656630712226,0.02978519876168406,6.0263650736023,2.368730800195207,0.4952030750320316,1840.7435047966396,3010.3455024322234,796.0592301548513,7.257111387265341,3208.0,820.2302105650002,0.01321831469750579,0.024617682257626963,0.030249817475866844,0.03176212845218765,0.9001520566412242,0.006853864162532475,0.0068743398938392025,0.006877593979351836,-1.965369232795392,7.500263064724751,0.1602192895397337,0.11259679077361671,1.724932446557355,8.808445488264065,97.36376446246852
数据集/源域数据集/12kHz_DE_data/B/0021/B021_1.mat,DE,B,0.021,1,,1774.0,12000.0,96000,6.023228024714816e-05,0.12340460927235733,0.12340462397167605,0.01522869758966318,0.09199327039026588,1.4704485493111852,2.8882590419161676,11.915668165308652,15.98430562445553,19.285564628015642,1.3414527328809251,8.942298722630257,0.002018225075018041,5.942297613610535,2.3854031445613266,0.5063698580193544,1461.9553168887132,3039.137793707934,807.6351720867632,7.6059893036855115,3385.875,878.9205091581613,0.007889738646387699,0.0357144724682345,0.03244652489078355,0.018732700564632138,0.9052165631857007,1.0352717298205689e-05,2.14350494233006e-05,2.3643716302007943e-05,-1.9867258482712216,7.653515044224962,0.144520467195979,0.09783268046440313,1.5115371889001317,8.661087612201648,97.22394094041425
数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,DE,B,0.021,2,,1754.0,12000.0,96000,7.586666886883512e-06,0.10739659548788877,0.10739659575585589,0.01153402872238921,0.08470731852223824,0.6409589116539961,1.1763552095808385,5.968149242933962,7.566747747843357,8.983804077762546,1.2678549814755502,3.3003568319913215,0.0010659376111083094,0.30035653379088867,3.1835046259437707,0.48403629204470877,1107.2667628748854,2860.204193240856,1014.6255872295903,6.950148631137617,3345.125,1124.550252807286,0.011416462154044335,0.04138833022087386,0.07116085348305125,0.0652728068593374,0.8107615467488377,1.4437045942969981e-05,2.9891810376483507e-05,3.360617655623545e-05,-1.1030281682615612,3.883991795587137,0.13312278770974123,0.07311895029090844,0.7710732658623811,5.076800916813237,126.2973350230445
数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,DE,B,0.021,3,,1729.0,12000.0,96000,-3.83960566413788e-06,0.11792775052058671,0.11792775058309352,0.01390695434284574,0.0935567862124818,0.5096462868060957,1.0072602395209582,4.3216824223827786,5.447453973553675,6.448917117645111,1.2604938172551323,3.1095218917670775,0.02434345559570955,0.1095250623902917,3.4328379481074407,0.4340982718569985,1335.067618328478,2595.427107291543,1054.8099354553115,6.384150494771516,1387.25,1603.844107922774,0.010890216309172349,0.028025403589693416,0.09643581443655312,0.17549018113366016,0.6891583838318773,5.831956612426441e-06,2.226973811859978e-05,2.455088184792328e-05,-0.6319852589377457,2.3418137584104293,0.14698079459589167,0.07880707275069646,0.5460093176944711,3.2739273780559497,137.78800860174726
数据集/源域数据集/12kHz_DE_data/B/0028/B028_0_(1797rpm).mat,DE,B,0.028,0,,,12000.0,96000,0.0038460027474984185,2.074486078384732,2.0744896435386697,4.303492489412063,1.57026439742123,10.735533897191248,20.0243628,5.175024098398749,6.8367683269274275,8.387412419028216,1.3211085005464713,3.780121975481942,0.05380467030867629,0.7797283326658135,3.2946343247515317,0.48786966530901366,413136.6989903229,2908.640248436392,308.0216271741977,8.285504390560009,2823.125,319.67198895458205,0.00023479055178422204,0.00034178863278880073,0.000604342578242355,0.005623675680515852,0.9931954025383314,,,,0.17118732816936896,11.680745748931558,2.4666285726827675,1.588314595710426,11.706561663404184,3.990280826587825,44.963491307193294
数据集/源域数据集/12kHz_DE_data/B/0028/B028_1_(1772rpm).mat,DE,B,0.028,1,,,12000.0,96000,0.0027797833466872736,2.0242890751181575,2.0242909837368193,4.097746259642726,1.528081962978307,11.66475407731127,21.765894799999998,5.7623899780348085,7.633591888340918,9.374085883902573,1.3247267049676947,3.88546325207651,0.04769303443028458,0.8852046204674289,3.1851023534891683,0.49033844102542734,393384.3827364653,2922.1894575165943,307.887825077159,8.244133500550587,2791.25,334.5744377048007,0.0004884455444464097,0.0003534059346580883,0.0006773128306490844,0.005654310360044469,0.9928265253191634,,,,-0.04091648037323495,13.962864378464118,2.4005650734341413,1.5597395855290792,11.899222851348275,4.156529472916334,43.62473491060496
数据集/源域数据集/12kHz_DE_data/B/0028/B028_2_(1750rpm).mat,DE,B,0.028,2,,,12000.0,96000,-0.0011089797048423366,2.1437914486669634,2.1437917355036107,4.595841775377598,1.6303920491909154,10.441634477572242,20.3637174,4.8706384601857495,6.404370337032691,7.822497121721965,1.3148933942406495,3.7667460610249983,0.04325850612903892,0.766835981593307,3.3127906003780208,0.49770310107396953,441200.928500504,2968.9562169928126,295.53380475012983,7.9771605605345215,2891.875,305.4206014059644,0.0002738642904873319,0.00031056348656860965,0.0007067702779615282,0.005110090168919215,0.9935987117165949,,,,-0.031225665962663164,13.89992294736075,2.5612334632308684,1.6222724577828898,11.427278676913165,3.7691659361119743,39.9896157704814
数据集/源域数据集/12kHz_DE_data/B/0028/B028_3_(1730rpm).mat,DE,B,0.028,3,,,12000.0,96000,0.001276372460312533,2.1435114989293096,2.143511878942786,4.594641546042175,1.619197056032614,11.344945952858229,21.444443800000002,5.292690963977179,7.006525802767836,8.586699910440949,1.3238116206775088,3.907478393691944,0.042536319641724996,0.907377722745724,3.2575947013530433,0.5014427233617017,441085.7448162079,2989.8853791582783,300.539453025356,8.1298383584546,3143.125,337.3519589694044,0.00029843885530305905,0.0002779904936482434,0.0005877797012614631,0.005850404365112718,0.9929853864739999,,,,-0.13443869326903762,12.858721953026599,2.5410377175829155,1.65300091917027,11.689676644583043,3.8562185912207942,43.62999000464039
数据集/源域数据集/12kHz_DE_data/IR/0007/IR007_0.mat,DE,IR,0.007,0,,1797.0,12000.0,96000,-0.00011440172994735735,0.29137344675685484,0.29137346921558516,0.08489848547496973,0.20912166094585388,1.7255869395587253,3.109170818363274,5.922251412265596,8.251593506640697,10.324881366264794,1.3933203662294364,5.357763912302873,0.16916465111589904,2.358030315179909,3.1481329012148604,0.45476515380368543,8150.255862021651,2739.904246962056,923.8449151973167,6.163481085432826,2616.875,932.0008706776983,0.0028270098182430325,0.01122364201652818,0.07621579614007438,0.13236626521555453,0.7773672867735599,1.2277220071973595e-05,2.5229205950423702e-05,2.7422464928563662e-05,-0.7943260354050499,2.903827646691043,0.3295410924474596,0.2473856350411241,1.7369190592354764,4.21516514801496,154.63202872695754
数据集/源域数据集/12kHz_DE_data/IR/0007/IR007_1.mat,DE,IR,0.007,1,,1772.0,12000.0,96000,0.00010538706167513466,0.2922843042876915,0.2922843232870566,0.08543011453293983,0.20722995045600448,1.5730684733216551,2.9097004790419163,5.381980311604745,7.590932053306755,9.557248096859281,1.4104347496290572,5.557072648585976,0.13004762140067824,2.556885751736125,3.2039029799766565,0.45709851144282754,8201.292061379772,2762.388047779036,913.5443391222967,6.2674380060269534,2582.0,931.1837129825273,0.001950810968051105,0.0080329609889221,0.06982566872176188,0.14033393431430416,0.7798566249815277,1.8219630860418424e-06,1.580416679057697e-05,1.803871987742344e-05,-0.8344039905348922,2.9091173534958292,0.3275428209381283,0.25214269892883934,1.605046417015827,3.8829973147910715,154.4521210715777
数据集/源域数据集/12kHz_DE_data/IR/0007/IR007_2.mat,DE,IR,0.007,2,,1748.0,12000.0,96000,4.5837695487301026e-05,0.2998520267303229,0.2998520302338749,0.08991123793428228,0.21386535543255536,1.635068278800361,3.029252734530938,5.452917152253598,7.645316257480499,9.556160913432517,1.4020598597066196,5.556132069798658,0.09029349375635772,2.5560769774229373,3.192149225819799,0.4348170293440557,8631.479043396155,2749.933420159384,931.297429157244,5.921581595346035,2861.875,938.0009695368684,0.0022098688029073966,0.006734838793494045,0.07844628908975788,0.14042892425519726,0.772180079056603,9.988929828893677e-07,1.2762126837422619e-05,1.4611927697666084e-05,-0.8384448854190002,2.787438006456102,0.33675481893738374,0.2577181986046329,1.6951778168006908,3.997544174178615,155.0748382173053
数据集/源域数据集/12kHz_DE_data/IR/0007/IR007_3.mat,DE,IR,0.007,3,,1721.0,12000.0,96000,-6.996563824931103e-05,0.3130759825252487,0.313075990343144,0.09801657083414984,0.22370024792163348,1.5127505849094052,3.0240548103792415,4.83189587055644,6.762400126795349,8.47776872291096,1.3995334974005955,5.280450064707316,-0.012554844038111503,2.2804390695572128,3.2408407358529843,0.4487338409775102,9409.591270016677,2854.2331160176786,962.1871200218442,6.464366151243597,590.875,2459.3889516054637,0.001117584988651655,0.037837570973775526,0.03676853138585289,0.13644077855856018,0.7878355340074882,1.1107585804954862e-06,1.1890070655790143e-05,1.3600829426756642e-05,-0.9773548955961703,2.8076529001680317,0.3532661116601009,0.26690110698879593,1.645419945690341,3.7163105824841645,151.21668850457823
数据集/源域数据集/12kHz_DE_data/IR/0014/IR014_0.mat,DE,IR,0.014,0,,1796.0,12000.0,96000,-0.0006124835980359998,0.1934060971934425,0.1934070670057255,0.03740591843159933,0.11139842099701021,2.0452177083818017,3.945061996007984,10.574679302288661,18.359485619968464,24.48004919642406,1.7361742228906125,22.22159247079518,-0.07995318016584321,19.220965220145132,2.2341632427660088,0.4796820800216669,3591.00418250469,3017.2929000440695,747.3739244227556,7.6652404610836875,2754.25,792.312659352774,0.004324233041538202,0.021416029238069813,0.02034353028400223,0.02767067568016483,0.9262455313997678,0.0012079820381828326,0.0012192786653061171,0.001231871602604291,-1.4338204819049007,6.377419719917739,0.17488644374521406,0.2103020299161224,2.097028197155374,7.666868637596097,172.60179967011146
数据集/源域数据集/12kHz_DE_data/IR/0014/IR014_1.mat,DE,IR,0.014,1,,1774.0,12000.0,96000,5.5483820640026694e-05,0.1668291869115425,0.16682919613790848,0.02783197760556638,0.09997527261922873,1.8959186115722202,3.6882520558882232,11.3644293412825,18.96387538539774,24.820645708500017,1.6687045883165854,21.251374588501587,0.01305794378289492,18.251361254845904,2.2049999967993696,0.4971718455400577,2671.87014566599,3119.0370910066335,715.1912704394464,7.540805919348757,2589.625,889.8177989997757,0.003995253421150701,0.021420921822952386,0.018442240391784492,0.014138428890633372,0.9420031554643196,1.7532279643418574e-05,3.136414922570989e-05,3.5335011383878045e-05,-1.8524772798948481,7.853969884354614,0.15693740158780767,0.1761664277674007,2.0014507655542078,8.483164100931692,156.53926988362795
数据集/源域数据集/12kHz_DE_data/IR/0014/IR014_2.mat,DE,IR,0.014,2,,1752.0,12000.0,96000,8.43837871039101e-05,0.16245845913992585,0.16245848105513755,0.026392750946118957,0.09806461184110045,1.8841918113077063,3.723175608782435,11.597989831434049,19.213779322970932,24.991981345178043,1.6566473675374158,22.157479718888894,0.032703465565671976,19.157422109036528,2.1802210011986727,0.475650788029042,2533.7047744072784,3060.404134394244,746.7663718493,7.615547526924161,2873.625,769.7703937993654,0.00414717646174466,0.018587671469013103,0.027784561993397072,0.031059904761150284,0.9184206852149657,5.257423615007923e-05,7.051740877691255e-05,7.551889096661821e-05,-1.7414869580452792,6.677454487070478,0.15414816295883832,0.17036388369593122,2.0223336007973205,8.802285298503003,155.37800541164344
数据集/源域数据集/12kHz_DE_data/IR/0014/IR014_3.mat,DE,IR,0.014,3,,1728.0,12000.0,96000,6.846920022605804e-05,0.18186932894461866,0.18186934183307885,0.033076452810765905,0.11603005570814359,2.1239129411047504,4.144532335329341,11.678235153311848,18.30485151577569,23.26384067117529,1.567433030373994,18.415818674059302,0.04678597906779208,15.415752588977277,2.2455718169066055,0.4212127209658434,3175.339919884539,2912.0137102964254,836.3284098583842,7.319821603032096,1386.875,1739.3945195903368,0.003340114256136267,0.013662504577676643,0.03761562613993863,0.10377323881135135,0.8416085161461886,2.3219103990140043e-06,1.0731408259567143e-05,1.4856972625372492e-05,-1.301801274022883,4.029128734345848,0.1822303633049484,0.18150758936797487,2.2476095343392264,8.73869110369951,150.65970174391515
数据集/源域数据集/12kHz_DE_data/IR/0021/IR021_0.mat,DE,IR,0.021,0,,1797.0,12000.0,96000,-1.3947936931977859e-05,0.5268951459147111,0.5268951460993255,0.2776184947884847,0.36059061141252685,3.77384143401479,7.159734431137725,7.162414499266196,10.465722940571512,13.445950178037696,1.4612004012953657,7.598989387815233,0.30199659607833557,4.5990213720044855,2.8630238239124157,0.4708382378983114,26651.375518370845,2832.6466981018884,625.3828360602339,6.809396736631719,2883.625,627.4571530416691,0.0008066534564288606,0.035906600481928334,0.02041797469657998,0.019139723884675896,0.9237290474347506,2.790841702457018e-05,2.9502210751439903e-05,3.048031441723096e-05,-2.7027883414198453,10.717062683308505,0.5663680542424188,0.48421505232575746,3.8858675373073552,5.214933762927639,96.94318222136229
数据集/源域数据集/12kHz_DE_data/IR/0021/IR021_1.mat,DE,IR,0.021,1,,1774.0,12000.0,96000,5.312036895478193e-05,0.4416014048538852,0.4416014080488179,0.19501180076892502,0.29904759421651295,3.683016927175134,6.970091417165668,8.340138550391545,12.315821957452695,15.934118903593363,1.4766927291483067,7.674993018102771,0.26368783618279784,4.6748662770308025,2.702645226755727,0.4688382170647611,18721.133144707066,2829.301372302317,554.7336678207389,7.0540339576452675,2846.375,554.9963522191916,0.0009681267787992185,0.026200047281639344,0.015533113253338678,0.015522712899052347,0.9417759996944011,1.7360154203444735e-06,3.3688937641278163e-06,3.967331958066926e-06,-2.8493206975952994,12.948087605384346,0.46972274583033835,0.4115630527637112,3.7418949623967164,5.991646004226279,89.14407738098309
数据集/源域数据集/12kHz_DE_data/IR/0021/IR021_2.mat,DE,IR,0.021,2,,1752.0,12000.0,96000,6.303926762145506e-05,0.48747620689684473,0.487476210972889,0.23763305229053538,0.32534816694977864,3.619687081936451,6.747149201596807,7.425361485255657,11.12558006972018,14.467453967829735,1.4983216765691407,8.027818542960274,0.24854796975646,5.027690144583904,2.8133611129598117,0.46191106157355805,22812.77340139052,2812.568399491604,506.47432054247645,6.529174557781358,2869.625,509.6780287892915,0.0008448188094452696,0.018057683319918236,0.01647523327671405,0.016461018574918305,0.9481612459447887,2.3873997402481355e-06,4.527165581072477e-06,5.503844607495542e-06,-2.984644266029671,14.737615807079505,0.510354836890245,0.46346957722048304,4.073658383519864,5.909029844842629,85.78200914727903
数据集/源域数据集/12kHz_DE_data/IR/0021/IR021_3.mat,DE,IR,0.021,3,,1728.0,12000.0,96000,4.456129776007993e-06,0.4459992764055922,0.4459992764278536,0.19891535455431186,0.3015967330169024,3.563823677321767,6.642378542914171,7.990649011508572,11.816519501628818,15.21106012160956,1.4787934602821393,8.19238306719583,0.30576699114376865,5.192370848146375,2.7567251639576176,0.4530880530005521,19095.874039120223,2781.692961539015,535.7347514913138,6.760266715588102,2829.5,537.8635857555983,0.0010042692050216571,0.02677546700287839,0.010790097299941941,0.018326353591903332,0.9431038128701588,1.8911749131511411e-06,3.823206855118607e-06,4.680360718890686e-06,-2.643533590761473,12.39458325485698,0.47371960784746214,0.4164378011976509,3.6219306720986664,5.742367476042977,87.20479850170538
数据集/源域数据集/12kHz_DE_data/IR/0028/IR028_0_(1797rpm).mat,DE,IR,0.028,0,,,12000.0,96000,-1.6708159148380198e-05,0.8363804265287987,0.836380426695686,0.6995322178804954,0.6562226033986848,4.424253772625226,8.035054299999999,5.28976244710109,6.742001494174825,8.031100711644799,1.274537668108252,3.3714749119452088,0.10390181672112052,0.3714832147224083,3.31305890691835,0.3830977406014646,67155.09294332715,2170.7624967357206,865.3872762920023,6.313293560549093,2897.125,1129.8219435452834,0.0004920238149401463,0.020500178223313906,0.1648215548726567,0.24534368487650643,0.5688425575021754,,,,-0.6388571302069236,2.0638705652135436,1.0300794646567786,0.5813783039330597,4.717343008458105,3.9882153199928077,123.26937429143254
数据集/源域数据集/12kHz_DE_data/IR/0028/IR028_1_(1772rpm).mat,DE,IR,0.028,1,,,12000.0,96000,8.707862613545267e-05,0.8393320157409848,0.8393320202580811,0.7044782326478247,0.6641947836526867,3.9224678564313438,7.6476855,4.673320881080229,5.90559870834884,7.000078351600275,1.2636835472302883,3.191327762289916,0.09854197268988332,0.19128687246232978,3.3674388331498557,0.3737643100448963,67629.91106212913,2091.2684885772287,943.2631527591618,6.450536425302259,632.875,1736.8525967616288,0.0005071586155245239,0.015756956036242033,0.2212504405199563,0.21709973635298307,0.5453857084629984,,,,-0.423193494966911,1.7557600126809525,1.0428137066203433,0.5670062135098218,4.1079819843432,3.460825818424671,135.07323787258863
数据集/源域数据集/12kHz_DE_data/IR/0028/IR028_2_(1750rpm).mat,DE,IR,0.028,2,,,12000.0,96000,0.0001274578662959487,0.8388110114655533,0.838811021149205,0.7036039129558644,0.6619838610612446,4.198644544545163,8.006571300000001,5.005471362062995,6.342517984976551,7.527519724329364,1.2671170257904534,3.2876206465733886,0.14600641560791233,0.2875319167845505,3.3197311655845683,0.33994104105251094,67545.97720333171,1873.4997758826098,975.3823009552374,5.835663405163353,624.75,1584.5335704186268,0.0004892815623315946,0.013928718782911936,0.30732964538806967,0.23309941258175224,0.4451529414088893,,,,-0.07111007270211343,1.4818626850017897,1.0405898964890437,0.5695441241774375,4.53097281073109,3.819551171432906,142.01164872705934
数据集/源域数据集/12kHz_DE_data/IR/0028/IR028_3_(1730rpm).mat,DE,IR,0.028,3,,,12000.0,96000,1.0286240682368701e-05,0.8237575346837169,0.823757534747939,0.678576475948195,0.647830483818683,3.8284720774311927,7.5243948,4.647571543734243,5.909681889101591,7.032089971948431,1.2715634032721668,3.3046063275140787,0.16247291667693822,0.3045982124273334,3.3629271130502034,0.3174095563495453,65143.341701184174,1692.967862927201,1002.0339772103966,5.821129693404796,615.5,1471.3969848837517,0.0005006797214076035,0.01381242291765457,0.39802017283728125,0.21075540525784262,0.37691131908674197,,,,0.23637481309172254,1.506976907529281,1.0209495533523554,0.5610837383591382,4.23095475184434,3.631817215509949,149.729771149057
数据集/源域数据集/12kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,DE,OR,0.007,0,Centered,1796.0,12000.0,96000,0.0011247921226715076,0.6718321789217123,0.671833120493486,0.4513584766346957,0.4071639911328681,3.6072536734516802,7.039126347305389,5.369270378932823,8.859461425886604,12.524246566063642,1.6500307864264192,7.614961257886608,0.05294430025162248,4.614632568642096,2.9200059564001233,0.5217450181772727,43330.53521203343,3260.055118180296,421.9717489749648,6.333457492285177,3444.5,460.52152106332153,0.00043179719296335215,0.001993891432489547,0.0041187460775123,0.00321438729022811,0.9902411779605271,6.090506097577376e-05,6.17249962063838e-05,6.239672413179422e-05,-1.1490684460040212,14.765746439257633,0.6399560961427572,0.702263777669038,3.7173877661435055,3.912566766285945,108.27761204629853
数据集/源域数据集/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,DE,OR,0.007,1,Centered,1773.0,12000.0,96000,2.1258021640350585e-05,0.591807641911066,0.5918076422928653,0.35023628502433657,0.3664512901154158,3.1081960317834914,6.074261676646707,5.252037671803758,8.48188044529615,11.679105259915842,1.614969460488111,7.557044860053029,0.0327367243673058,4.5570401681357975,2.9747568177469215,0.5144116084542547,33622.68340571905,3248.1987319284367,457.7629827506673,6.295989679388061,2870.0,593.7855077459079,0.00043500582961379186,0.002086676828188837,0.006492487794861287,0.0036186577120206316,0.9873671718210993,2.6311957840422566e-06,3.400404645367029e-06,4.3811911914571475e-06,-0.6930912995800544,13.08469898599552,0.5763751236269696,0.606847828835271,3.330254755010933,3.9790728487122466,107.84461491137439
数据集/源域数据集/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,DE,OR,0.007,2,Centered,1750.0,12000.0,96000,-6.290485740949287e-05,0.5708502239640548,0.5708502274299562,0.32586997819981156,0.3502106705670435,3.097380460925608,6.183499301397205,5.425907378316074,8.844334913926195,12.293675859417988,1.6300195151268926,7.850118750221995,0.018885149285891606,4.850127192209792,2.9150305808638777,0.5158074563276701,31283.518287055933,3251.962725575144,467.81570474082173,5.619363355771722,3462.375,512.9569756137375,0.00035171146073790003,0.0019281748958319708,0.007594755410811127,0.004064488190897982,0.9860608700415274,1.109469227157145e-06,1.8666952267816703e-06,2.679760120489405e-06,-0.8397012082593615,13.125925857993435,0.5499474192212308,0.5910142100225005,3.2480825628312693,4.023369182739082,110.03500232787373
